"TIME","Open","High","Low","CLOSE","VOLUME","SYMBOL","Date","TIME1"
"2016-01-04 09:15:00","1205.13","1207","1198.35","1199","250174","TCS",2016-01-04,"09:15:00"
"2016-01-04 10:15:00","1198.65","1202.23","1192.5","1193.33","228648","TCS",2016-01-04,"10:15:00"
"2016-01-04 11:15:00","1193.33","1194.98","1187.75","1193.7","263738","TCS",2016-01-04,"11:15:00"
"2016-01-04 12:15:00","1193.7","1194.2","1189","1189.68","155998","TCS",2016-01-04,"12:15:00"
"2016-01-04 13:15:00","1189.68","1191.43","1185.53","1187.5","237674","TCS",2016-01-04,"13:15:00"
"2016-01-04 14:15:00","1187.5","1189.8","1183.03","1183.5","492576","TCS",2016-01-04,"14:15:00"
"2016-01-04 15:15:00","1183.63","1187.5","1183.05","1186.5","239398","TCS",2016-01-04,"15:15:00"
"2016-01-05 09:15:00","1192.5","1193.3","1175","1176.45","590356","TCS",2016-01-05,"09:15:00"
"2016-01-05 10:15:00","1176.45","1179.4","1171.5","1171.5","353670","TCS",2016-01-05,"10:15:00"
"2016-01-05 11:15:00","1171.53","1178.75","1170.5","1178.7","364096","TCS",2016-01-05,"11:15:00"
"2016-01-05 12:15:00","1178.65","1178.75","1173.28","1175.55","421006","TCS",2016-01-05,"12:15:00"
"2016-01-05 13:15:00","1175.55","1176.28","1172.75","1174.48","331014","TCS",2016-01-05,"13:15:00"
"2016-01-05 14:15:00","1174.48","1175.78","1173.73","1174.93","384784","TCS",2016-01-05,"14:15:00"
"2016-01-05 15:15:00","1174.93","1175","1173","1174.93","229952","TCS",2016-01-05,"15:15:00"
"2016-01-06 09:15:00","1179.88","1189.9","1175.25","1188","446472","TCS",2016-01-06,"09:15:00"
"2016-01-06 10:15:00","1187.93","1188.75","1185.05","1187.9","367376","TCS",2016-01-06,"10:15:00"
"2016-01-06 11:15:00","1187.9","1188.13","1186","1187.95","377418","TCS",2016-01-06,"11:15:00"
"2016-01-06 12:15:00","1187.98","1188.68","1186.63","1188","118964","TCS",2016-01-06,"12:15:00"
"2016-01-06 13:15:00","1188","1188.9","1183.85","1186.73","630054","TCS",2016-01-06,"13:15:00"
"2016-01-06 14:15:00","1187","1192.6","1186","1189.15","482598","TCS",2016-01-06,"14:15:00"
"2016-01-06 15:15:00","1189.15","1192","1189","1191","223180","TCS",2016-01-06,"15:15:00"
"2016-01-07 09:15:00","1183.55","1186.5","1180.5","1182.25","1078174","TCS",2016-01-07,"09:15:00"
"2016-01-07 10:15:00","1182.25","1184.38","1180","1182.5","253858","TCS",2016-01-07,"10:15:00"
"2016-01-07 11:15:00","1182.5","1189.45","1181.5","1183.5","490672","TCS",2016-01-07,"11:15:00"
"2016-01-07 12:15:00","1183.5","1185.5","1183.25","1183.38","141682","TCS",2016-01-07,"12:15:00"
"2016-01-07 13:15:00","1183.38","1184.78","1181.75","1184.05","307680","TCS",2016-01-07,"13:15:00"
"2016-01-07 14:15:00","1184.05","1185.35","1182","1183","678752","TCS",2016-01-07,"14:15:00"
"2016-01-07 15:15:00","1183","1191.45","1182.75","1189.5","246132","TCS",2016-01-07,"15:15:00"
"2016-01-08 09:15:00","1190.53","1196.68","1186.33","1195.33","292070","TCS",2016-01-08,"09:15:00"
"2016-01-08 10:15:00","1195.35","1200.15","1194.45","1198","450424","TCS",2016-01-08,"10:15:00"
"2016-01-08 11:15:00","1198","1199.75","1197.28","1199.5","153926","TCS",2016-01-08,"11:15:00"
"2016-01-08 12:15:00","1199.5","1203.68","1198.9","1200.45","117650","TCS",2016-01-08,"12:15:00"
"2016-01-08 13:15:00","1200.45","1202.38","1198.43","1201.9","114370","TCS",2016-01-08,"13:15:00"
"2016-01-08 14:15:00","1201.53","1201.53","1197.5","1198.38","225844","TCS",2016-01-08,"14:15:00"
"2016-01-08 15:15:00","1198.38","1200.4","1197.5","1200.4","551914","TCS",2016-01-08,"15:15:00"
"2016-01-11 09:15:00","1191.25","1191.25","1174.43","1179.53","763458","TCS",2016-01-11,"09:15:00"
"2016-01-11 10:15:00","1179.53","1181.73","1177.08","1179.53","431728","TCS",2016-01-11,"10:15:00"
"2016-01-11 11:15:00","1179.53","1182.35","1179.53","1182.25","296114","TCS",2016-01-11,"11:15:00"
"2016-01-11 12:15:00","1182.25","1186.6","1180.88","1183","145994","TCS",2016-01-11,"12:15:00"
"2016-01-11 13:15:00","1183","1186.45","1182","1185.08","518572","TCS",2016-01-11,"13:15:00"
"2016-01-11 14:15:00","1185.08","1186.18","1181","1181.45","312034","TCS",2016-01-11,"14:15:00"
"2016-01-11 15:15:00","1181.28","1182.75","1178.55","1181.4","460872","TCS",2016-01-11,"15:15:00"
"2016-01-12 09:15:00","1181.45","1182.43","1164.08","1167.5","596116","TCS",2016-01-12,"09:15:00"
"2016-01-12 10:15:00","1167.5","1170.5","1161.35","1165.58","417038","TCS",2016-01-12,"10:15:00"
"2016-01-12 11:15:00","1165.55","1168","1159","1161","501502","TCS",2016-01-12,"11:15:00"
"2016-01-12 12:15:00","1161","1162.5","1156.3","1157.55","358866","TCS",2016-01-12,"12:15:00"
"2016-01-12 13:15:00","1157.6","1159.5","1152.5","1156.1","431006","TCS",2016-01-12,"13:15:00"
"2016-01-12 14:15:00","1156.1","1165.98","1150.83","1165","844500","TCS",2016-01-12,"14:15:00"
"2016-01-12 15:15:00","1165.08","1168.1","1155","1158.5","325622","TCS",2016-01-12,"15:15:00"
"2016-01-13 09:15:00","1157.83","1163.5","1142.5","1144","1606932","TCS",2016-01-13,"09:15:00"
"2016-01-13 10:15:00","1143.6","1149.2","1127.55","1130","822074","TCS",2016-01-13,"10:15:00"
"2016-01-13 11:15:00","1129.93","1134.95","1128.7","1132.85","521242","TCS",2016-01-13,"11:15:00"
"2016-01-13 12:15:00","1132.85","1135","1128.55","1134","425026","TCS",2016-01-13,"12:15:00"
"2016-01-13 13:15:00","1134","1142.23","1132.1","1139.6","531712","TCS",2016-01-13,"13:15:00"
"2016-01-13 14:15:00","1139.93","1143.63","1137.5","1140","480122","TCS",2016-01-13,"14:15:00"
"2016-01-13 15:15:00","1140","1141.63","1137.5","1140","343252","TCS",2016-01-13,"15:15:00"
"2016-01-14 09:15:00","1130","1149.2","1127.5","1138","670576","TCS",2016-01-14,"09:15:00"
"2016-01-14 10:15:00","1138","1143.18","1132.23","1141.48","251634","TCS",2016-01-14,"10:15:00"
"2016-01-14 11:15:00","1141.5","1147.5","1136.8","1139.05","277000","TCS",2016-01-14,"11:15:00"
"2016-01-14 12:15:00","1139.05","1145","1138.13","1143.48","160170","TCS",2016-01-14,"12:15:00"
"2016-01-14 13:15:00","1143.48","1145.5","1140.4","1143","311908","TCS",2016-01-14,"13:15:00"
"2016-01-14 14:15:00","1143","1143.33","1138","1140.33","649900","TCS",2016-01-14,"14:15:00"
"2016-01-14 15:15:00","1140.33","1143.4","1138.5","1140.03","418500","TCS",2016-01-14,"15:15:00"
"2016-01-15 09:15:00","1142.3","1145.63","1129.05","1133.3","876686","TCS",2016-01-15,"09:15:00"
"2016-01-15 10:15:00","1133.3","1133.3","1129.05","1131.63","443546","TCS",2016-01-15,"10:15:00"
"2016-01-15 11:15:00","1131.63","1133.38","1130.75","1131.13","268836","TCS",2016-01-15,"11:15:00"
"2016-01-15 12:15:00","1131.08","1133.93","1130","1132.03","237430","TCS",2016-01-15,"12:15:00"
"2016-01-15 13:15:00","1132","1133.25","1131.55","1132.6","442200","TCS",2016-01-15,"13:15:00"
"2016-01-15 14:15:00","1132.6","1132.73","1127.6","1131.48","765646","TCS",2016-01-15,"14:15:00"
"2016-01-15 15:15:00","1131.48","1134","1130.05","1132.63","233320","TCS",2016-01-15,"15:15:00"
"2016-01-18 09:15:00","1131.03","1144.85","1131.03","1143.95","424688","TCS",2016-01-18,"09:15:00"
"2016-01-18 10:15:00","1144","1145.95","1138.58","1139.05","248748","TCS",2016-01-18,"10:15:00"
"2016-01-18 11:15:00","1139.05","1143","1137.1","1141.15","247886","TCS",2016-01-18,"11:15:00"
"2016-01-18 12:15:00","1141","1143.25","1140.55","1142.4","207736","TCS",2016-01-18,"12:15:00"
"2016-01-18 13:15:00","1142.4","1144.33","1141.38","1142","295180","TCS",2016-01-18,"13:15:00"
"2016-01-18 14:15:00","1142","1145.5","1135.6","1135.83","619096","TCS",2016-01-18,"14:15:00"
"2016-01-18 15:15:00","1135.98","1140.5","1135.25","1140","169520","TCS",2016-01-18,"15:15:00"
"2016-01-19 09:15:00","1142.45","1142.58","1134.15","1136.98","124234","TCS",2016-01-19,"09:15:00"
"2016-01-19 10:15:00","1136.98","1140.88","1136.13","1137","100064","TCS",2016-01-19,"10:15:00"
"2016-01-19 11:15:00","1137.18","1140.93","1135.55","1135.55","145364","TCS",2016-01-19,"11:15:00"
"2016-01-19 12:15:00","1135.55","1139.25","1134.5","1138.5","146592","TCS",2016-01-19,"12:15:00"
"2016-01-19 13:15:00","1138.5","1146.98","1137.6","1139.3","200208","TCS",2016-01-19,"13:15:00"
"2016-01-19 14:15:00","1139.3","1141.93","1137.53","1139.13","155946","TCS",2016-01-19,"14:15:00"
"2016-01-19 15:15:00","1139.13","1144","1139","1144","93378","TCS",2016-01-19,"15:15:00"
"2016-01-20 09:15:00","1135.5","1138.78","1121.5","1129.75","253762","TCS",2016-01-20,"09:15:00"
"2016-01-20 10:15:00","1129.75","1131.1","1126.5","1130.95","221338","TCS",2016-01-20,"10:15:00"
"2016-01-20 11:15:00","1130.95","1135","1130.5","1134","114088","TCS",2016-01-20,"11:15:00"
"2016-01-20 12:15:00","1134","1135","1132","1134.45","85640","TCS",2016-01-20,"12:15:00"
"2016-01-20 13:15:00","1134.05","1136.5","1131.4","1135.5","218542","TCS",2016-01-20,"13:15:00"
"2016-01-20 14:15:00","1135.03","1142.5","1128.5","1139.65","544472","TCS",2016-01-20,"14:15:00"
"2016-01-20 15:15:00","1139.65","1142.5","1136.53","1140","174340","TCS",2016-01-20,"15:15:00"
"2016-01-21 09:15:00","1143.03","1144.9","1129.5","1131.08","506296","TCS",2016-01-21,"09:15:00"
"2016-01-21 10:15:00","1131.08","1132.5","1123.85","1127.5","355864","TCS",2016-01-21,"10:15:00"
"2016-01-21 11:15:00","1127.5","1129.5","1127","1128","492660","TCS",2016-01-21,"11:15:00"
"2016-01-21 12:15:00","1128","1132","1127.63","1129.5","223008","TCS",2016-01-21,"12:15:00"
"2016-01-21 13:15:00","1129.48","1132.5","1127.68","1130","290496","TCS",2016-01-21,"13:15:00"
"2016-01-21 14:15:00","1130","1131.03","1123.18","1127.28","562820","TCS",2016-01-21,"14:15:00"
"2016-01-21 15:15:00","1127.35","1129.5","1124.9","1129","242156","TCS",2016-01-21,"15:15:00"
"2016-01-22 09:15:00","1136.33","1141","1130","1135.63","204118","TCS",2016-01-22,"09:15:00"
"2016-01-22 10:15:00","1135.63","1143.5","1135.3","1143.45","87854","TCS",2016-01-22,"10:15:00"
"2016-01-22 11:15:00","1143.45","1147.25","1142.73","1146.55","139650","TCS",2016-01-22,"11:15:00"
"2016-01-22 12:15:00","1146.55","1147.38","1141.15","1144","112132","TCS",2016-01-22,"12:15:00"
"2016-01-22 13:15:00","1143.85","1150.88","1142.5","1149.7","295062","TCS",2016-01-22,"13:15:00"
"2016-01-22 14:15:00","1149.5","1151","1146.95","1147.88","300628","TCS",2016-01-22,"14:15:00"
"2016-01-22 15:15:00","1148","1149.5","1144.1","1145","199796","TCS",2016-01-22,"15:15:00"
"2016-01-25 09:15:00","1151.5","1160.75","1146.43","1159.5","260786","TCS",2016-01-25,"09:15:00"
"2016-01-25 10:15:00","1159.5","1169.5","1159.5","1167.55","248612","TCS",2016-01-25,"10:15:00"
"2016-01-25 11:15:00","1167.55","1168.05","1162.1","1163.1","160764","TCS",2016-01-25,"11:15:00"
"2016-01-25 12:15:00","1163.23","1163.23","1155.75","1155.85","122408","TCS",2016-01-25,"12:15:00"
"2016-01-25 13:15:00","1155.85","1165","1154.15","1164.3","256726","TCS",2016-01-25,"13:15:00"
"2016-01-25 14:15:00","1164.93","1164.93","1150.05","1153.25","198170","TCS",2016-01-25,"14:15:00"
"2016-01-25 15:15:00","1153.25","1157.6","1148.5","1150.85","146814","TCS",2016-01-25,"15:15:00"
"2016-01-27 09:15:00","1150.5","1164.8","1142.1","1157","356042","TCS",2016-01-27,"09:15:00"
"2016-01-27 10:15:00","1156.8","1163.28","1156.28","1162.48","187828","TCS",2016-01-27,"10:15:00"
"2016-01-27 11:15:00","1162.48","1164.5","1157.83","1160.83","151596","TCS",2016-01-27,"11:15:00"
"2016-01-27 12:15:00","1160.83","1162.2","1156","1159.15","172786","TCS",2016-01-27,"12:15:00"
"2016-01-27 13:15:00","1159.15","1160.78","1157.28","1159.03","214138","TCS",2016-01-27,"13:15:00"
"2016-01-27 14:15:00","1159.03","1160.83","1158.25","1160.28","354012","TCS",2016-01-27,"14:15:00"
"2016-01-27 15:15:00","1160.28","1162.8","1158","1160.48","187112","TCS",2016-01-27,"15:15:00"
"2016-01-28 09:15:00","1155.5","1168.45","1154.03","1167.9","373930","TCS",2016-01-28,"09:15:00"
"2016-01-28 10:15:00","1167.9","1174.45","1167.25","1173","363376","TCS",2016-01-28,"10:15:00"
"2016-01-28 11:15:00","1173","1173.9","1164.73","1165.23","543774","TCS",2016-01-28,"11:15:00"
"2016-01-28 12:15:00","1165.23","1167.8","1158.93","1165.7","328084","TCS",2016-01-28,"12:15:00"
"2016-01-28 13:15:00","1165.7","1171","1165","1169.33","283250","TCS",2016-01-28,"13:15:00"
"2016-01-28 14:15:00","1169.95","1170","1162","1165.08","769114","TCS",2016-01-28,"14:15:00"
"2016-01-28 15:15:00","1165.1","1172.5","1163.63","1172.5","444342","TCS",2016-01-28,"15:15:00"
"2016-01-29 09:15:00","1175.05","1183.68","1167.75","1171","365198","TCS",2016-01-29,"09:15:00"
"2016-01-29 10:15:00","1171","1172.98","1168.03","1172.9","98066","TCS",2016-01-29,"10:15:00"
"2016-01-29 11:15:00","1172.25","1175.48","1168.5","1173.75","127440","TCS",2016-01-29,"11:15:00"
"2016-01-29 12:15:00","1173.88","1174.98","1168.25","1174.98","109774","TCS",2016-01-29,"12:15:00"
"2016-01-29 13:15:00","1174.55","1187.5","1173.5","1185.25","279858","TCS",2016-01-29,"13:15:00"
"2016-01-29 14:15:00","1185.25","1199.88","1184.75","1195.8","786874","TCS",2016-01-29,"14:15:00"
"2016-01-29 15:15:00","1195.8","1200","1193.05","1193.05","465364","TCS",2016-01-29,"15:15:00"
"2016-02-01 09:15:00","1195","1206.38","1179.5","1203.43","383948","TCS",2016-02-01,"09:15:00"
"2016-02-01 10:15:00","1203.4","1205","1201.25","1204.48","200360","TCS",2016-02-01,"10:15:00"
"2016-02-01 11:15:00","1204.78","1206.45","1202.08","1204.4","209158","TCS",2016-02-01,"11:15:00"
"2016-02-01 12:15:00","1204.4","1205.98","1196.88","1200","196184","TCS",2016-02-01,"12:15:00"
"2016-02-01 13:15:00","1200","1204.43","1197.2","1201.05","212646","TCS",2016-02-01,"13:15:00"
"2016-02-01 14:15:00","1200.98","1203","1197.6","1202.98","185286","TCS",2016-02-01,"14:15:00"
